93426688,93427085,DE
93427087,93427711,DE
93431808,93433855,ES
93433856,93437951,DE
93454336,93585407,DE
93696000,93700095,FR
93708288,93712383,DE
93749248,93753343,IT
93880320,93888511,IT
93890560,93892607,ES
93893376,93893631,US
93893888,93894143,US
93894656,93896703,US
93908992,93911039,IT
93914952,93914959,US
93915328,93915391,US
93915856,93915863,US
93916336,93916343,US
93916528,93916543,US
93916592,93916599,US
93916792,93916799,CA
93916972,93916975,US
93918104,93918111,US
93918216,93918223,US
93918556,93918559,US
93918592,93918599,US
93918656,93918687,US
93919264,93919287,US
93919392,93919395,US
93919952,93919959,US
93920060,93920063,US
93920164,93920167,US
93920576,93920639,US
93921056,93921059,US
93923096,93923103,US
93923568,93923575,US
93923856,93923863,US
93924408,93924415,JP
93927144,93927151,JP
93927264,93927271,IT
93927872,93927879,US
93929032,93929039,US
93929080,93929087,US
93978624,94011391,ES
94027776,94035967,IT
94182912,94183935,FR
94184960,94185471,IT
94186496,94187263,DE
94199808,94207999,IT
94257152,94261247,IT
94261248,94263295,ES
94273536,94289919,DE
94291968,94294015,FR
94296064,94298111,ES
94302208,94306303,FR
94308352,94310399,ES
94312448,94314495,DE
94320640,94330879,DE
94339072,94355455,ES
94367744,94369791,ES
94896128,95158271,IT
95174656,95191039,IT
95203328,95205375,FR
95211520,95213567,IT
95354880,95363071,DE
95363072,95365119,IT
95365120,95367167,ES
95367168,95369215,IT
95371264,95374591,IT
95387904,95388927,DE
95389184,95389695,DE
95389952,95390207,US
95390208,95393023,DE
95393536,95393663,DE
95395456,95395583,DE
95395840,95398399,DE
95398656,95399679,DE
95399680,95399807,US
95399808,95399935,DE
95399936,95400063,CA
95400064,95400191,DE
95400192,95400319,US
95400320,95400447,DE
95400704,95400831,US
95400832,95400959,DE
95400960,95401087,US
95401088,95401471,DE
95401728,95401855,US
95401856,95401903,DE
95401912,95401983,DE
95402240,95402495,DE
95402624,95402695,US
95402704,95402719,DE
95402720,95402751,US
95402752,95403007,DE
95403008,95403135,US
95403136,95403183,DE
95403192,95403263,DE
95403264,95403391,US
95403392,95403519,DE
95403776,95404799,DE
95405056,95405311,DE
95405312,95405439,US
95405440,95405567,DE
95405824,95405951,US
95405952,95406335,DE
95407104,95407359,DE
95407360,95407871,US
95407872,95408639,DE
95409152,95410175,DE
95410176,95410431,US
95410448,95410559,DE
95410944,95411199,DE
95411216,95420415,DE
95561728,95563775,IT
95574016,95576063,IT
95582208,95584255,IT
95647744,95649791,FR
95649792,95666175,IT
95666176,95668223,FR
95668224,95682559,DE
96141312,96143359,DE
96149504,96151551,ES
96305152,96321535,DE
96731136,96739479,FR
96739480,96739483,DE
96739484,96739583,FR
96739588,96740111,FR
96740112,96740127,IT
96740128,96740223,FR
96740224,96740351,IT
96740352,96741039,FR
96741044,96742407,FR
96742416,96742427,FR
96742432,96742679,FR
96742680,96742687,DE
96742688,96744607,FR
96744608,96744611,IT
96744612,96744831,FR
96744840,96746879,FR
96746880,96747007,IT
96747008,96747103,FR
96747104,96747135,DE
96747136,96747291,FR
96747296,96747343,FR
96747344,96747359,DE
96747360,96747407,FR
96747408,96747423,DE
96747424,96756427,FR
96756428,96756431,ES
96756432,96756447,DE
96756448,96756743,FR
96756752,96757639,FR
96757644,96757883,FR
96757884,96757887,ES
96757888,96758247,FR
96758248,96758251,DE
96758252,96759767,FR
96759768,96759775,IT
96759776,96760403,FR
96760404,96760407,IT
96760408,96761855,FR
96761872,96762863,FR
96762880,96762943,FR
96762944,96763007,ES
96763008,96763163,FR
96763168,96763199,DE
96763200,96763551,FR
96763556,96764239,FR
96764240,96764255,DE
96764256,96764375,FR
96764376,96764383,IT
96764384,96764559,FR
96764576,96766943,FR
96766976,96767031,FR
96767036,96767823,FR
96767840,96768151,FR
96768156,96769279,FR
96769280,96769295,ES
96769296,96770651,FR
96770656,96772215,FR
96772224,96772407,FR
96772409,96773119,FR
96773120,96773375,ES
96773376,96775599,FR
96775600,96775615,DE
96775616,96776319,FR
96776320,96776323,ES
96776324,96777023,FR
96777024,96777087,ES
96777088,96778171,FR
96778176,96778247,FR
96778248,96778255,IT
96778256,96778867,FR
96778872,96778991,FR
96778992,96779007,DE
96779008,96779167,FR
96779200,96779247,FR
96779256,96779839,FR
96779904,96783299,FR
96783300,96783303,ES
96783312,96783327,DE
96783328,96783519,FR
96783520,96783551,ES
96783552,96783887,FR
96783888,96783903,DE
96783904,96785135,FR
96785152,96785407,FR
96785424,96786431,FR
96786496,96792751,FR
96792752,96792767,DE
96792768,96793583,FR
96793584,96793599,DE
96793600,96794471,FR
96794472,96794479,ES
96794480,96796671,FR
96911360,96919551,FR
96919552,96923647,IT
96960512,96964607,DE
96972800,96974847,DE
96985088,96987135,ES
96989184,96993279,DE
97320960,97386495,ES
98697216,98701311,FR
98701312,98705407,ES
98740224,98740479,DE
98740480,98740735,US
98740736,98741503,DE
98741504,98741759,US
98741760,98742271,DE
98744320,98746367,ES
98959360,99024895,DE
99025168,99025279,DE
99025280,99025407,US
99025664,99025919,DE
99025936,99026047,DE
99026048,99026175,US
99026176,99026943,DE
99027216,99027455,CA
99027712,99027967,DE
99027968,99027983,ES
99027984,99028095,DE
99028096,99028223,US
99028240,99028351,DE
99028352,99028479,US
99028480,99028735,DE
99028752,99028863,DE
99028864,99028991,US
99029520,99030783,DE
99030784,99031039,US
99031040,99031295,DE
99031552,99031679,DE
99031680,99031807,US
99031824,99031935,DE
99031936,99032063,US
99032064,99043839,DE
99043848,99044095,DE
99044096,99044223,US
99044224,99044351,DE
99044360,99044607,DE
99044616,99044863,DE
99045376,99090431,DE
100237312,100245503,IT
100246528,100246783,DE
100246784,100247039,FR
100559872,100559935,US
100560128,100560383,US
100561600,100561663,US
100569088,100569343,FR
100634624,100636671,ES
100663296,134738943,US
134738944,134739199,CA
134739200,134874866,US
134874868,135192575,US
135200768,135430143,US
135430144,135430399,CA
135430400,135432191,US
135432192,135434239,CA
135434240,135441407,US
135441408,135441663,CA
135441664,135556607,US
135556608,135556863,CA
135556864,135603199,US
135603200,135604223,CA
135604224,135604479,US
135604480,135604735,CA
135604736,135607039,US
135607040,135607295,CA
135607296,135776255,US
135776512,135791103,US
135791104,135791615,CA
135791616,135792383,US
135792384,135794687,CA
135794688,135926527,US
135926784,135945727,US
135945728,135945983,CA
135945984,136175615,US
136175616,136175871,CA
136175872,136237055,US
136237056,136239103,CA
136239104,136404991,US
136404992,136407039,CA
136407040,136413183,US
136413184,136415665,CA
136415666,136415666,FR
136415667,136415743,CA
136415744,136699903,US
136701952,139954241,US
139954242,139954242,ES
139954243,152305663,US
152338432,167772159,US
184549376,201897983,US
201898240,202385407,US
202385920,202706431,US
202706944,202935551,US
202935808,203272959,US
203273216,203658975,US
203658992,204047359,US
204047616,204047871,US
204048000,204048031,US
204048048,209867103,US
209867104,209867111,CA
209867112,211126783,US
211126912,211263999,US
211264256,211597719,US
211597728,212787199,US
212788224,212788479,US
212788736,212791831,US
212791840,212791935,US
212792064,212793087,US
212793344,212794575,US
212794584,213799167,US
213799168,213799423,CA
213799424,214617343,US
214617344,214617599,CA
214617600,214698239,US
214698256,214698303,US
214698312,214779135,US
214779392,219187465,US
219187468,219249919,US
219250176,219512063,US
219512320,234881023,US
234881024,234883071,CN
234883072,234884095,JP
234884096,234885119,CN
234889216,234893311,JP
234896384,234896639,IN
234946560,234947583,CN
234947584,234950655,JP
235077632,235143167,JP
235405312,235929599,JP
235929600,236978175,CN
241172480,241434623,IN
241500160,241565695,JP
241565696,241598463,IN
241598464,241599487,CN
241599488,241600511,JP
241605632,241606655,CN
241614848,241623039,JP
241623040,241627135,IN
241631232,243269631,CN
243269632,243270655,JP
243273728,243277823,JP
243286016,243302399,JP
243400704,243531775,CN
243531776,243662847,JP
243662848,243793919,CN
243916800,243924991,JP
243990528,244318207,IN
244318208,245366783,CN
247472128,247479295,JP
247479296,247480319,CN
247483392,247484415,CN
247488512,247496703,JP
247508992,247513087,US
247529472,247595007,JP
247595008,247726079,IN
247726080,247857151,CN
248250368,248381439,CN
248512512,249561087,CN
251658240,260976639,US
260980736,264482815,US
264482816,264485119,DE
264485376,264486911,DE
264486912,264495103,US
264503296,264634367,US
264634368,264667135,DE
264667136,264699903,US
264716288,264798207,US
264802304,264994815,US
264994816,264997119,FR
264997376,265005311,FR
265005568,265011199,FR
265011200,265023487,US
265027584,265060351,US
265060352,265093119,FR
265093120,265525503,US
265525760,265529599,US
265529856,265533695,US
265533696,265533951,JP
265533952,266062079,US
266062080,266062335,IN
266062336,266070271,US
266070528,266578175,US
266578176,266578431,CA
266578432,266586367,US
266586368,266586623,CA
266586624,266598655,US
266598912,288130047,US
288130048,288131071,CA
288131072,288153599,US
288153600,288157695,CA
288157696,288167423,US
288167424,288167935,CA
288167936,288169471,US
288169472,288169983,CA
288169984,288176127,US
288178176,288196607,US
288196608,288197119,CA
288197120,288197631,US
288197632,288198143,CA
288198656,288212991,US
288212992,288215039,CA
288215040,288223231,US
288223232,288227327,CA
288227328,289406975,US
289628416,289628671,US
289660928,289665023,ES
289669120,289734655,FR
289746944,289748991,US
289748992,289752063,ES
289752064,289760255,US
289760256,289763327,DE
289763328,289948927,US
289949056,289949695,US
289950976,289951231,US
289951488,289951743,US
289951744,289952255,DE
289952256,289952767,US
289953792,289954303,US
289954304,289954559,ES
289954560,289955839,US
289955968,289956095,US
289956224,289956351,US
289956480,289956607,US
289956736,289956863,IN
289956864,289957119,ES
289957120,289957375,US
289957632,289957887,US
289958144,289958399,US
289958400,289958655,IN
289958656,289958911,US
289958912,289959423,IT
289959936,289960447,DE
289960448,289960959,IN
289961472,289963007,US
289963008,289964031,FR
289964032,290264063,US
290264576,290267135,US
290272256,290273279,US
290275328,290277375,DE
290277376,290279423,US
290281472,290287615,US
290292224,290292735,US
290293248,290293759,US
290294272,290294783,US
290295296,290295807,IN
290295808,290296831,ES
290296832,290297855,US
290298880,290299903,US
290301952,290302463,IN
290302464,290302975,US
290302976,290303999,IN
290304000,290305023,IT
290305024,290306047,US
290308096,290310143,DE
290310144,290312191,IN
290314240,290320383,US
290320384,290324479,FR
290324480,290357247,US
290365440,290423807,US
290424832,290513663,US
290513920,344260607,US
344261120,344261778,US
344261780,344262655,US
344262912,344268817,US
344268819,344270847,US
344270912,344588543,US
344589056,344592895,US
344593152,344593638,US
344593640,344651263,US
344651520,344653823,US
344670720,344671231,IN
344674816,344675071,IN
344675122,344676145,IN
344719360,344880127,US
344880384,344881151,US
344881152,344881407,IN
344881408,344977407,US
344977408,344977663,IN
344977664,386035711,US
386039808,386060287,US
386068480,386109439,US
386113536,386125823,US
386134016,386519039,US
386523136,386613247,US
386617344,386662399,US
386670592,386736127,US
386740224,386842623,US
386846720,386862079,US
386862080,386862335,JP
386862592,386875391,US
386879488,386887679,US
386891776,386924543,US
386924544,387055615,CA
387121152,387802879,US
387803136,387825663,US
387825664,387833855,CA
387833856,387985407,US
387993600,387997695,US
388001792,388038655,US
388042752,388055039,US
388059136,388091903,US
388100096,388149247,US
388153344,388198399,US
388202496,388222975,US
388227072,388251647,US
388255744,388272127,US
388284416,388288511,US
388300800,388308991,US
388317184,388325375,US
388329472,388341759,US
388345856,388354047,US
388358144,388362239,US
388390912,388440063,US
388444160,388472831,US
388476928,388513791,US
388517888,388526079,US
388530176,388538367,US
388542464,388567039,US
388571136,388632575,US
388636672,388677631,US
388681728,388698111,US
388702208,388710399,US
388730880,388812799,US
388816896,388849663,US
388853760,388857855,US
388861952,388866047,US
388878336,388919295,US
388923392,389066751,US
389074944,389079039,US
389083136,389136383,US
389140480,389177343,US
389181440,389185535,US
389201920,389206015,US
389210112,389234687,US
389238784,389242879,US
389251072,389259263,US
389292032,389296127,US
389300224,389328895,US
389365760,389390335,US
389398528,389402623,US
389427200,389431295,US
389451776,389480447,US
389484544,389509119,US
389513216,389515263,US
389521408,389537791,US
389541888,389607423,US
389611520,389619711,US
389627904,389631999,US
389640192,389730303,US
389734400,389754879,US
389763072,389767167,US
389775360,389812223,US
389824512,389926911,US
389935104,389967871,US
389976064,389988351,US
389992448,390021119,US
390029312,390033407,US
390041600,390123519,US
390131712,390143999,US
390148096,390184959,US
390193152,390205439,US
390209536,390262783,US
390270976,390287359,US
390295552,390299647,US
390303744,390733823,US
390737920,390746111,US
390758400,390770687,US
390778880,390946815,US
390955008,390995967,US
391020544,391081983,US
391086080,391110655,US
391111680,391111935,US
391113472,391113983,US
391114752,391872511,US
391872512,391888895,CA
391888896,391897087,US
391897088,391905279,CA
391905280,391938047,US
391938048,391946239,CA
391946240,392390538,US
392390540,392429567,US
392433664,392441855,US
392445952,392452095,US
392454144,392458239,JP
392460288,392495103,US
392503296,392507391,US
392515584,392523775,JP
392523776,392548351,US
392556544,392765439,US
392765696,394264575,US
394264576,394264831,CA
398458880,398635007,US
398643200,398647295,US
398655488,398659583,US
398675968,398684159,US
398692352,398782463,US
398790656,398856191,US
398876672,398970879,US
398974976,399004671,US
399004672,399006207,FR
399006208,399007743,US
399011840,399020031,US
399028224,399097855,US
399106048,399147007,US
399155200,399331327,US
399339520,399368191,US
399376384,399380479,US
399405056,399458303,US
399466496,399601663,US
399618048,399619839,US
399620096,399630335,US
399638528,399818751,US
399831040,399908863,US
399917056,399921151,US
399929344,399933439,US
399958016,399970303,US
399978496,399990783,US
399998976,400154623,US
400162816,400232447,US
400248832,400252927,US
400269312,400273407,US
400281600,400293887,US
400302080,400412671,US
400429056,400433151,US
400441344,400519167,US
400527360,400760831,US
400760832,400769023,CA
400769024,400805887,US
400805888,400809983,CA
400809984,400884479,US
400884992,400887551,US
400887808,400888575,US
400888832,400911103,US
400911872,400912127,US
400912384,401130495,US
401130496,401130751,DE
401130752,401137151,US
401137664,401142783,US
401145856,401211391,CA
401211392,401293311,US
401293312,401297407,CA
401297408,401342463,US
401346560,401378303,US
401378560,401386495,US
401387264,401547263,US
401547264,401555455,CA
401555456,402096639,US
402096640,402096895,FR
402096896,402097407,US
402098944,402105087,US
402105344,402107391,US
402107392,402107647,IT
402107648,402122751,US
402123008,402124287,US
402124544,402128895,US
402128896,402169855,CA
402169856,402223103,US
402223104,402227199,CA
402231296,402239301,US
402239302,402239302,CA
402239303,402239473,US
402239474,402239474,CA
402239475,402243583,US
402243584,402247679,CA
402247680,402279935,US
402279936,402280191,CA
402280192,402366463,US
402366464,402374655,CA
402374656,402399231,US
402399232,402403327,CA
402403328,402415615,US
402415616,402416639,CA
402416640,402416895,US
402416896,402417663,CA
402417664,402550015,US
402550016,402550271,CA
402550784,405012479,US
405012480,405143551,CA
405143552,405180415,US
405180416,405184511,CA
405184512,405364735,US
405364736,405372927,CA
405422080,405798911,US
405798912,405831679,CA
405831680,405843967,US
405843968,405848063,CA
405864448,405921791,US
405921792,405929983,CA
405929984,405938175,US
405938176,405962751,CA
405962752,405970943,US
405970944,405979135,CA
405995520,406003711,CA
406003712,406011903,US
406028288,406052863,US
406052864,406061055,CA
406061056,406110207,US
406110208,406142975,CA
406142976,406147071,US
406147072,406159359,CA
406159360,406175743,US
406175744,406216703,CA
406216704,406241279,US
406257664,406274047,US
406290432,406298623,US
406306816,406323199,CA
406323200,406388735,US
406388736,406454271,CA
406454272,406847487,US
406847488,407408639,CA
407408640,407613439,US
407613440,407617535,CA
407617536,407633919,US
407633920,408420351,CA
408420352,408502271,US
408502272,408518655,CA
408518656,408535039,US
408535040,408551423,CA
408551424,408719359,US
408723456,409255935,US
409255936,409272319,CA
409272320,409337855,US
409337856,409354239,CA
409354240,409509887,US
409509888,409518079,CA
409518080,409550847,US
409550848,409567231,CA
409567232,409731071,US
409731072,409862143,CA
409862144,410124287,US
410124288,410189823,CA
410189824,410648575,US
410648576,410714111,CA
410714112,411156479,US
411156480,411160575,CA
411160576,411164671,US
411164672,411168767,CA
411168768,411303935,US
411435008,411500543,DE
411566080,411639807,US
411639808,411664383,CA
411664384,411680767,US
411680768,411688959,CA
411691520,411692031,US
411697152,411746303,CA
411762688,411770879,CA
411770880,411779071,US
411828224,411885567,US
411885568,411975679,CA
411975680,411979775,US
411979776,411983871,CA
411983872,411988735,US
411989248,412057599,US
412057600,412073983,CA
412073984,412221439,US
412221440,412254207,CA
412254208,412483583,US
412483584,412549119,CA
412549120,412614655,US
412647424,412680191,US
412680192,412688383,CA
412688384,412704767,US
412704768,412708863,CA
412708864,412909567,US
412909568,412942335,CA
412942336,412946431,US
412950528,412958719,US
412958720,413007871,CA
413007872,413908991,US
413925376,415760383,US
415760384,416022527,CA
416022528,416059391,US
416059392,416088063,CA
416088064,416153599,US
416161792,416219135,US
416219136,416251903,CA
416251904,416546815,US
416546816,416612351,CA
416612352,416628735,US
416628736,416636927,CA
416636928,416743423,US
416743424,416776191,CA
416776192,417202175,US
